timestamp,x,y,z
1525807145516941,0.332031,-0.00537109,0.848633
1525807145534901,0.34668,0.0102539,0.848633
1525807145555959,0.36084,0.000976563,0.841797
1525807145583961,0.366699,0.00976563,0.845215
1525807145594965,0.376953,0.0517578,0.799805
1525807145616947,0.34082,0.0605469,0.86084
1525807145636945,0.318359,0.0654297,0.826172
1525807145654964,0.326172,0.00195313,0.861816
1525807145676946,0.323242,-0.015625,0.870605
1525807145699971,0.305664,-0.0078125,0.880371
1525807145714094,0.333984,0.0170898,0.885254
1525807145737028,0.325195,0.0166016,0.865234
1525807145757034,0.305664,0.0283203,0.878418
1525807145774060,0.330566,0.0166016,0.870605
1525807145797028,0.330566,-0.00195313,0.880371
1525807145816040,0.346191,-0.00341797,0.823242
1525807145834061,0.312988,0.0146484,0.845703
1525807145864057,0.325684,0.0424805,0.837891
1525807145901094,0.345215,0.0136719,0.863281
1525807145903060,0.337891,-0.0327148,0.866699
1525807145916029,0.326172,-0.00244141,0.869141
1525807145937031,0.331543,0.0234375,0.874512
1525807145954066,0.336914,0.0341797,0.86377
1525807145976032,0.328125,0.0361328,0.850586
1525807145997059,0.339844,0.000488281,0.845703
1525807146014030,0.325684,-0.0395508,0.859375
1525807146036033,0.362793,0.00292969,0.854492
1525807146057077,0.379883,0.0546875,0.79834
1525807146074061,0.32959,-0.00390625,0.833496
1525807146096029,0.336426,0.0175781,0.809082
1525807146117094,0.345703,-0.0185547,0.859863
1525807146134094,0.368652,-0.0385742,0.874512
1525807146156039,0.355469,-0.00830078,0.868164
1525807146179077,0.345215,0.0327148,0.840332
1525807146194061,0.353516,0.0307617,0.854492
1525807146216033,0.36377,0.0307617,0.864258
1525807146237066,0.348633,0.0258789,0.837402
1525807146254028,0.324219,0.0229492,0.85498
1525807146276036,0.349121,0.0639648,0.810059
1525807146297061,0.334961,0.0654297,0.845215
1525807146314039,0.31543,0.0483398,0.843262
1525807146336036,0.308594,0.00292969,0.867188
1525807146357155,0.314941,-0.0307617,0.874512
1525807146373274,0.319336,0.00195313,0.88916
1525807146396224,0.335449,0.0444336,0.88623
1525807146417222,0.344727,0.0356445,0.86084
1525807146440205,0.317871,0.00976563,0.875488
1525807146456206,0.337891,0.00927734,0.893066
1525807146477272,0.350098,-0.00683594,0.876465
1525807146493220,0.313477,0.0078125,0.87793
1525807146516205,0.344238,0.0429688,0.856934
1525807146537274,0.349609,0.0634766,0.797852
1525807146553241,0.313965,0.034668,0.82666
1525807146576238,0.341309,0.0166016,0.834473
1525807146606207,0.319336,-0.0268555,0.866699
1525807146613221,0.341309,-0.0151367,0.85498
1525807146636211,0.351563,0.0136719,0.855469
1525807146659234,0.331543,0.046875,0.841309
1525807146673221,0.335938,0.0556641,0.849121
1525807146696208,0.352539,0.0146484,0.860352
1525807146719206,0.351563,0.0136719,0.858398
1525807146733206,0.337402,0.0151367,0.855469
1525807146756217,0.354004,0.0366211,0.864258
1525807146779216,0.351074,0.0522461,0.81543
1525807146799239,0.313477,0.0410156,0.836914
1525807146816217,0.317871,0.0561523,0.834473
1525807146839232,0.32959,0.0405273,0.859375
1525807146853239,0.361328,-0.00195313,0.877441
1525807146882238,0.302734,-0.050293,0.867188
1525807146899230,0.304199,0.0214844,0.895996
1525807146913238,0.34375,0.0708008,0.876953
1525807146936210,0.33252,0.0234375,0.871094
1525807146958282,0.320801,0.00683594,0.876465
1525807146973360,0.336426,0.0205078,0.883789
1525807146996375,0.337402,0.0175781,0.870117
1525807147018327,0.322754,0.0214844,0.875
1525807147033361,0.324219,0.0175781,0.882813
1525807147056431,0.375488,0.0532227,0.865234
1525807147078404,0.337891,0.0800781,0.787109
1525807147099466,0.297852,0.0576172,0.824219
1525807147116433,0.30957,0.078125,0.814453
1525807147138399,0.333496,0.0185547,0.881348
1525807147159467,0.357422,-0.0341797,0.859375
1525807147176432,0.296387,-0.0131836,0.872559
1525807147198423,0.312012,0.0424805,0.878906
1525807147219473,0.347168,0.059082,0.878906
1525807147236506,0.339844,0.0556641,0.858887
1525807147258476,0.32373,0.0161133,0.861328
1525807147279504,0.313965,0.00976563,0.872559
1525807147296482,0.331543,0.0180664,0.870117
1525807147318486,0.324707,0.034668,0.87207
1525807147339481,0.32959,0.0253906,0.883301
1525807147356507,0.337891,0.0292969,0.870117
1525807147378483,0.336426,0.0478516,0.87207
1525807147399505,0.36084,0.0390625,0.822266
1525807147416476,0.304199,0.00537109,0.858398
1525807147439538,0.298828,0.0834961,0.828125
1525807147459506,0.333008,0.0336914,0.858398
1525807147476539,0.327637,-0.0473633,0.859375
1525807147498475,0.306641,-0.0166016,0.887695
1525807147521559,0.31543,0.0332031,0.883789
1525807147536561,0.350098,0.0693359,0.86377
1525807147558533,0.327148,0.0322266,0.851563
1525807147581577,0.3125,0.0185547,0.841309
1525807147596558,0.325195,0.0146484,0.866211
1525807147618533,0.328613,0.0146484,0.867676
1525807147641597,0.323242,-0.0185547,0.891602
1525807147655529,0.339355,0.0400391,0.861816
1525807147678610,0.359863,0.034668,0.830078
1525807147701599,0.321777,0.0551758,0.817871
1525807147715621,0.299805,0.0771484,0.810547
1525807147738599,0.314453,0.059082,0.843262
1525807147761598,0.344238,0.00585938,0.867188
1525807147775598,0.34082,-0.0673828,0.873535
1525807147798664,0.29248,-0.0185547,0.904785
1525807147820753,0.327637,0.0532227,0.878418
1525807147835754,0.333984,0.0649414,0.854004
1525807147858729,0.330078,0.0288086,0.85498
1525807147880743,0.31543,0.0166016,0.865234
1525807147895726,0.318848,0.000976563,0.875
1525807147918821,0.319824,0.00927734,0.882324
1525807147941798,0.327637,-0.0131836,0.892578
1525807147955829,0.328125,0.0405273,0.879395
1525807147978809,0.345703,0.0390625,0.800781
1525807148000820,0.306641,0.0141602,0.84082
1525807148021813,0.312012,0.090332,0.824707
1525807148038813,0.327637,0.0317383,0.857422
1525807148060809,0.304199,-0.0830078,0.887207
1525807148081831,0.327637,-0.012207,0.895996
1525807148098833,0.339844,0.0512695,0.876465
1525807148120811,0.328613,0.0600586,0.845215
1525807148141830,0.313477,0.0253906,0.848145
1525807148165797,0.316406,0.0131836,0.868164
1525807148186813,0.337402,0.0107422,0.872559
1525807148201802,0.31543,0.00244141,0.893555
1525807148218813,0.333496,0.0258789,0.858887
1525807148240823,0.359375,0.0405273,0.811035
1525807148261813,0.299316,0.0336914,0.823242
1525807148278894,0.307617,0.0825195,0.828613
1525807148300870,0.331055,-0.00195313,0.871094
1525807148321879,0.32959,-0.0400391,0.870605
1525807148338868,0.314941,0.00537109,0.882813
1525807148361878,0.316895,0.0297852,0.888184
1525807148381878,0.325684,0.0595703,0.854004
1525807148398868,0.313477,0.0288086,0.845703
1525807148420875,0.302246,0.00244141,0.870605
1525807148441899,0.333008,0.0078125,0.874512
1525807148458908,0.327148,-0.00439453,0.879883
1525807148480885,0.350586,0.0415039,0.868164
1525807148503870,0.337891,0.0522461,0.806641
1525807148518906,0.288086,0.0527344,0.839355
1525807148540868,0.328125,0.0537109,0.836914
1525807148563868,0.315918,-0.00146484,0.875488
1525807148577880,0.328613,-0.0522461,0.889648
1525807148600875,0.325684,-0.000976563,0.89502
1525807148623899,0.310059,0.059082,0.862305
1525807148637941,0.315918,0.059082,0.851563
1525807148660942,0.307129,0.0200195,0.874512
1525807148684005,0.314453,0.00341797,0.873047
1525807148697999,0.330566,-0.0141602,0.872559
1525807148721068,0.329102,0.0205078,0.870117
1525807148744090,0.349121,0.0380859,0.83252
1525807148758062,0.315918,0.0795898,0.810547
1525807148781081,0.306641,0.0620117,0.837402
1525807148804100,0.328613,-0.000488281,0.858398
1525807148818094,0.314941,-0.0180664,0.875
1525807148841064,0.305176,-0.00878906,0.869629
1525807148871081,0.31543,0.0366211,0.883301
1525807148878077,0.335449,0.0634766,0.85791
1525807148901079,0.312012,0.0258789,0.852539
1525807148924067,0.3125,0.0141602,0.873047
1525807148938074,0.325684,0.0102539,0.871094
1525807148961150,0.334961,0.0229492,0.871582
1525807148984116,0.354004,0.0288086,0.836426
1525807149004256,0.313965,0.065918,0.818848
1525807149021256,0.291504,0.0712891,0.833496
1525807149043251,0.316895,0.0166016,0.866211
1525807149064274,0.329102,-0.0322266,0.882813
1525807149082274,0.322266,-0.0234375,0.882813
1525807149103282,0.310059,0.0449219,0.885742
1525807149124241,0.314453,0.0556641,0.86377
1525807149141311,0.30957,0.0483398,0.870117
1525807149163280,0.324219,0.0166016,0.87793
1525807149184345,0.329102,-0.0078125,0.884277
1525807149201311,0.324707,0.0112305,0.876465
1525807149229312,0.335449,0.0620117,0.823242
1525807149244311,0.308105,0.0483398,0.84082
1525807149261318,0.311035,0.0327148,0.847656
1525807149283283,0.300781,-0.0268555,0.882813
1525807149304312,0.327637,0.00927734,0.884766
1525807149321312,0.326172,0.0375977,0.86377
1525807149343281,0.305176,0.0488281,0.871094
1525807149364311,0.325684,0.0483398,0.859375
1525807149387312,0.3125,0.0146484,0.869629
1525807149403279,0.336914,-0.000488281,0.868164
1525807149426383,0.322266,0.0117188,0.879395
1525807149441400,0.332031,0.0688477,0.817871
1525807149469417,0.304688,0.0336914,0.847168
1525807149486363,0.330078,0.050293,0.842773
1525807149501389,0.321289,0.000488281,0.866699
1525807149523350,0.311035,-0.0263672,0.880859
1525807149546356,0.321289,0.00683594,0.893555
1525807149560354,0.322266,0.0356445,0.874023
1525807149583353,0.311035,0.0610352,0.849121
1525807149606383,0.291992,0.0385742,0.863281
1525807149620373,0.340332,0.0166016,0.875
1525807149643358,0.351563,0.00292969,0.861816
1525807149666383,0.326172,0.0229492,0.842285
1525807149680351,0.314941,0.0893555,0.830566
1525807149703385,0.311035,0.0664063,0.82959
1525807149709383,0.313965,-0.00244141,0.861816
1525807149731352,0.32666,-0.0117188,0.868164
1525807149748416,0.311523,-0.00195313,0.870117
1525807149769365,0.310059,0.0439453,0.878906
1525807149793383,0.322754,0.0561523,0.875488
1525807149808366,0.327148,0.0317383,0.870117
1525807149829450,0.328613,0.0078125,0.859863
1525807149851473,0.32373,0.0146484,0.878906
1525807149868526,0.325684,0.0576172,0.822266
1525807149889516,0.301758,0.0600586,0.839355
1525807149911532,0.315918,0.0380859,0.846191
1525807149928550,0.330078,-0.00195313,0.868164
1525807149949515,0.322266,-0.015625,0.874512
1525807149971531,0.32373,0.0239258,0.879883
1525807149987635,0.320801,0.0419922,0.868164
1525807150008572,0.312012,0.0493164,0.853516
1525807150031587,0.314453,0.0297852,0.873047
1525807150049588,0.323242,0.00195313,0.880859
1525807150068605,0.338867,0.0078125,0.852539
1525807150091702,0.302734,0.0522461,0.833496
1525807150107656,0.292969,0.0766602,0.839844
1525807150128649,0.3125,0.0214844,0.860352
1525807150151702,0.322754,-0.0380859,0.909668
1525807150175669,0.32959,-0.0146484,0.88623
1525807150188660,0.318848,0.0219727,0.880371
1525807150211666,0.321777,0.0478516,0.853027
1525807150227651,0.302246,0.0385742,0.858887
1525807150248649,0.324707,0.0209961,0.867188
1525807150271721,0.320313,-0.00439453,0.878906
1525807150287690,0.33252,0.00292969,0.874512
1525807150308754,0.321289,0.065918,0.829102
1525807150338787,0.304688,0.0693359,0.821289
1525807150349755,0.33252,0.0605469,0.842773
1525807150368722,0.307617,-0.0654297,0.861328
1525807150391798,0.313965,-0.0380859,0.900879
1525807150409822,0.332031,-0.0161133,0.898926
1525807150428786,0.319336,0.0258789,0.878906
1525807150451786,0.316406,0.0688477,0.841309
1525807150469771,0.304688,0.0327148,0.868164
1525807150490786,0.331055,0.00585938,0.858887
1525807150511804,0.336426,-0.019043,0.882813
1525807150529772,0.333008,0.034668,0.829102
1525807150548804,0.306641,0.0732422,0.822754
1525807150571806,0.308594,0.0742188,0.825684
1525807150589803,0.324707,0.0239258,0.859375
1525807150608803,0.323242,-0.0551758,0.888184
1525807150631838,0.30957,-0.0200195,0.877441
1525807150649774,0.310547,0.0332031,0.883789
1525807150668787,0.311523,0.0478516,0.859375
1525807150691787,0.316406,0.0341797,0.87793
1525807150709803,0.328125,0.0117188,0.880859
1525807150728803,0.344238,0.000976563,0.85498
1525807150751787,0.30957,0.0527344,0.824707
1525807150769803,0.308594,0.0708008,0.832031
1525807150788787,0.316895,0.00488281,0.849609
1525807150811804,0.306641,-0.0341797,0.89209
1525807150829805,0.331055,-0.012207,0.893066
1525807150848804,0.32373,0.0224609,0.875977
1525807150871877,0.304688,0.0532227,0.870605
1525807150896850,0.316406,0.0546875,0.859375
1525807150908877,0.324219,0.0107422,0.885742
1525807150931912,0.339355,0.0351563,0.825684
1525807150949881,0.311523,0.0649414,0.827148
1525807150970861,0.290527,0.0639648,0.833984
1525807150991934,0.304688,-0.0283203,0.891113
1525807151009898,0.321777,-0.0419922,0.892578
1525807151030912,0.320313,0.0141602,0.890137
1525807151051969,0.310059,0.0439453,0.861816
1525807151069916,0.3125,0.0522461,0.888672
1525807151090917,0.344727,0.0327148,0.853027
1525807151111971,0.315918,-0.0205078,0.896484
1525807151130001,0.313477,0.0219727,0.830566
1525807151151978,0.288574,0.0698242,0.835938
1525807151171982,0.297363,0.0839844,0.824707
1525807151188987,0.312988,-0.00537109,0.873047
1525807151218034,0.333984,-0.0449219,0.879395
1525807151232020,0.324219,-0.0170898,0.898926
1525807151249053,0.317383,0.034668,0.873535
1525807151270019,0.304688,0.0615234,0.858887
